"from","to","weight","pairID","pair_type","year","colony_size","colony_size_c","from_role","to_role","pair_type_2"
"1338","D8F5",0.633287498567663,"1338-D8F5","other",2017,31,4.50842213819182,NA,"rfid_off","other"
"1338","FBF5",0.586177262004955,"1338-FBF5","other",2017,31,4.50842213819182,NA,"rfid_off","other"
"1338","F886",0.484853693344584,"1338-F886","other",2017,31,4.50842213819182,NA,"rfid_off","other"
"1338","FA5B",0.533321874641915,"1338-FA5B","other",2017,31,4.50842213819182,NA,"rfid_off","other"
"1338","E89B",0.482764547599009,"1338-E89B","other",2017,31,4.50842213819182,NA,"rfid_mom","other"
"238E","4107",0.727194599831244,"238E-4107","other",2017,31,4.50842213819182,NA,"rfid_mom","other"
"238E","A290",0.624957029907185,"238E-A290","other",2017,31,4.50842213819182,NA,"rfid_mom","other"
"238E","1E39",0.727194599831244,"1E39-238E","other",2017,31,4.50842213819182,NA,"rfid_mom","other"
"238E","ED72",0.454561080033752,"238E-ED72","other",2017,31,4.50842213819182,NA,"rfid_off","other"
"238E","D8F5",0.586177262004955,"238E-D8F5","other",2017,31,4.50842213819182,NA,"rfid_off","other"
"238E","FBF5",0.653793267578073,"238E-FBF5","other",2017,31,4.50842213819182,NA,"rfid_off","other"
"238E","F886",0.533321874641915,"238E-F886","other",2017,31,4.50842213819182,NA,"rfid_off","other"
"238E","FA5B",0.592560762894211,"238E-FA5B","other",2017,31,4.50842213819182,NA,"rfid_off","other"
"238E","E89B",0.538448316894518,"238E-E89B","other",2017,31,4.50842213819182,NA,"rfid_mom","other"
"4107","A290",0.518512152578842,"4107-A290","other",2017,31,4.50842213819182,"rfid_mom","rfid_mom","other"
"4107","175F",0.174025139372562,"175F-4107","other",2017,31,4.50842213819182,"rfid_mom",NA,"other"
"4107","1E39",0.739048231126788,"1E39-4107","other",2017,31,4.50842213819182,"rfid_mom","rfid_mom","other"
"4107","2562",0.548370463189878,"2562-4107","other",2017,31,4.50842213819182,"rfid_mom",NA,"other"
"4107","ED72",0.428595982910181,"4107-ED72","other",2017,31,4.50842213819182,"rfid_mom","rfid_off","mother-random-juvenile"
"4107","D8F5",0.548370463189878,"4107-D8F5","other",2017,31,4.50842213819182,"rfid_mom","rfid_off","mother-random-juvenile"
"4107","FBF5",0.60710602563473,"4107-FBF5","other",2017,31,4.50842213819182,"rfid_mom","rfid_off","mother-random-juvenile"
"4107","F886",0.454561080033752,"4107-F886","mother-daughter",2017,31,4.50842213819182,"rfid_mom","rfid_off","mother-daughter"
"4107","DB0A",0.227366480202506,"4107-DB0A","other",2017,31,4.50842213819182,"rfid_mom",NA,"other"
"4107","6587",0.555536457736527,"4107-6587","other",2017,31,4.50842213819182,"rfid_mom",NA,"other"
"4107","FA5B",0.551706357202972,"4107-FA5B","other",2017,31,4.50842213819182,"rfid_mom","rfid_off","mother-random-juvenile"
"4107","1A0D",0.318244320135004,"1A0D-4107","other",2017,31,4.50842213819182,"rfid_mom",NA,"other"
"4107","E89B",0.615344950683555,"4107-E89B","other",2017,31,4.50842213819182,"rfid_mom","rfid_mom","other"
"4107","110D",0.5,"110D-4107","other",2017,31,4.50842213819182,"rfid_mom",NA,"other"
"A290","175F",0.272805400168756,"175F-A290","other",2017,31,4.50842213819182,"rfid_mom",NA,"other"
"A290","1E39",0.708261716511974,"1E39-A290","other",2017,31,4.50842213819182,"rfid_mom","rfid_mom","other"
"A290","2562",0.580617438649797,"2562-A290","other",2017,31,4.50842213819182,"rfid_mom",NA,"other"
"A290","ED72",0.699931247851495,"A290-ED72","mother-daughter",2017,31,4.50842213819182,"rfid_mom","rfid_off","mother-daughter"
"A290","D8F5",0.633287498567663,"A290-D8F5","other",2017,31,4.50842213819182,"rfid_mom","rfid_off","mother-random-juvenile"
"A290","FBF5",0.64280803417964,"A290-FBF5","other",2017,31,4.50842213819182,"rfid_mom","rfid_off","mother-random-juvenile"
"A290","F886",0.531239257476796,"A290-F886","other",2017,31,4.50842213819182,"rfid_mom","rfid_off","mother-random-juvenile"
"A290","DB0A",0.272805400168756,"A290-DB0A","other",2017,31,4.50842213819182,"rfid_mom",NA,"other"
"A290","6587",0.791566403116764,"6587-A290","other",2017,31,4.50842213819182,"rfid_mom",NA,"other"
"A290","FA5B",0.533321874641915,"A290-FA5B","other",2017,31,4.50842213819182,"rfid_mom","rfid_off","mother-random-juvenile"
"A290","1A0D",0.428595982910181,"1A0D-A290","other",2017,31,4.50842213819182,"rfid_mom",NA,"other"
"A290","E89B",0.482764547599009,"A290-E89B","other",2017,31,4.50842213819182,"rfid_mom","rfid_mom","other"
"A290","110D",0.64280803417964,"110D-A290","other",2017,31,4.50842213819182,"rfid_mom",NA,"other"
"175F","1E39",0.227366480202506,"175F-1E39","other",2017,31,4.50842213819182,NA,"rfid_mom","other"
"175F","ED72",0.193653733130773,"175F-ED72","other",2017,31,4.50842213819182,NA,"rfid_off","other"
"175F","D8F5",0.166781253580841,"175F-D8F5","other",2017,31,4.50842213819182,NA,"rfid_off","other"
"175F","FBF5",0.185293406159683,"175F-FBF5","other",2017,31,4.50842213819182,NA,"rfid_off","other"
"175F","F886",0.166781253580841,"175F-F886","other",2017,31,4.50842213819182,NA,"rfid_off","other"
"175F","FA5B",0.142979914550901,"175F-FA5B","other",2017,31,4.50842213819182,NA,"rfid_off","other"
"175F","E89B",0.115516831054816,"175F-E89B","other",2017,31,4.50842213819182,NA,"rfid_mom","other"
"1E39","2562",0.5,"1E39-2562","other",2017,31,4.50842213819182,"rfid_mom",NA,"other"
"1E39","ED72",0.515146306655416,"1E39-ED72","other",2017,31,4.50842213819182,"rfid_mom","rfid_off","mother-random-juvenile"
"1E39","D8F5",0.655119071608918,"1E39-D8F5","mother-daughter",2017,31,4.50842213819182,"rfid_mom","rfid_off","mother-daughter"
"1E39","FBF5",0.60710602563473,"1E39-FBF5","other",2017,31,4.50842213819182,"rfid_mom","rfid_off","mother-random-juvenile"
"1E39","F886",0.411795037712576,"1E39-F886","other",2017,31,4.50842213819182,"rfid_mom","rfid_off","mother-random-juvenile"
"1E39","DB0A",0.285787948730541,"1E39-DB0A","other",2017,31,4.50842213819182,"rfid_mom",NA,"other"
"1E39","6587",0.615344950683555,"1E39-6587","other",2017,31,4.50842213819182,"rfid_mom",NA,"other"
"1E39","FA5B",0.66660937320958,"1E39-FA5B","other",2017,31,4.50842213819182,"rfid_mom","rfid_off","mother-random-juvenile"
"1E39","1A0D",0.3809933048503,"1A0D-1E39","other",2017,31,4.50842213819182,"rfid_mom",NA,"other"
"1E39","E89B",0.555536457736527,"1E39-E89B","other",2017,31,4.50842213819182,"rfid_mom","rfid_mom","other"
"1E39","110D",0.66660937320958,"110D-1E39","other",2017,31,4.50842213819182,"rfid_mom",NA,"other"
"2562","ED72",0.657088837597603,"2562-ED72","other",2017,31,4.50842213819182,NA,"rfid_off","other"
"2562","D8F5",0.647008270479041,"2562-D8F5","other",2017,31,4.50842213819182,NA,"rfid_off","other"
"2562","FBF5",0.656196287383981,"2562-FBF5","other",2017,31,4.50842213819182,NA,"rfid_off","other"
"2562","F886",0.749914059814369,"2562-F886","other",2017,31,4.50842213819182,NA,"rfid_off","other"
"2562","FA5B",0.558803308191617,"2562-FA5B","other",2017,31,4.50842213819182,NA,"rfid_off","other"
"2562","E89B",0.515146306655416,"2562-E89B","other",2017,31,4.50842213819182,NA,"rfid_mom","other"
"ED72","D8F5",0.757487213142078,"D8F5-ED72","other",2017,31,4.50842213819182,"rfid_off","rfid_off","other"
"ED72","FBF5",0.66660937320958,"ED72-FBF5","other",2017,31,4.50842213819182,"rfid_off","rfid_off","other"
"ED72","F886",0.757487213142078,"ED72-F886","other",2017,31,4.50842213819182,"rfid_off","rfid_off","other"
"ED72","DB0A",0.193653733130773,"DB0A-ED72","other",2017,31,4.50842213819182,"rfid_off",NA,"other"
"ED72","6587",0.677358365029553,"6587-ED72","other",2017,31,4.50842213819182,"rfid_off",NA,"other"
"ED72","FA5B",0.66660937320958,"ED72-FA5B","other",2017,31,4.50842213819182,"rfid_off","rfid_off","other"
"ED72","1A0D",0.300068752148505,"1A0D-ED72","other",2017,31,4.50842213819182,"rfid_off",NA,"other"
"ED72","E89B",0.575731533277082,"E89B-ED72","other",2017,31,4.50842213819182,"rfid_off","rfid_mom","mother-random-juvenile"
"ED72","110D",0.66660937320958,"110D-ED72","other",2017,31,4.50842213819182,"rfid_off",NA,"other"
"D8F5","FBF5",0.766574997135328,"D8F5-FBF5","other",2017,31,4.50842213819182,"rfid_off","rfid_off","other"
"D8F5","F886",0.696901986520412,"D8F5-F886","other",2017,31,4.50842213819182,"rfid_off","rfid_off","other"
"D8F5","DB0A",0.250085940185631,"D8F5-DB0A","other",2017,31,4.50842213819182,"rfid_off",NA,"other"
"D8F5","6587",0.612864414109715,"6587-D8F5","other",2017,31,4.50842213819182,"rfid_off",NA,"other"
"D8F5","FA5B",0.827473595618829,"D8F5-FA5B","other",2017,31,4.50842213819182,"rfid_off","rfid_off","other"
"D8F5","1A0D",0.275939118787117,"1A0D-D8F5","other",2017,31,4.50842213819182,"rfid_off",NA,"other"
"D8F5","E89B",0.66660937320958,"D8F5-E89B","other",2017,31,4.50842213819182,"rfid_off","rfid_mom","mother-random-juvenile"
"D8F5","110D",0.656196287383981,"110D-D8F5","other",2017,31,4.50842213819182,"rfid_off",NA,"other"
"FBF5","F886",0.709605340489471,"F886-FBF5","other",2017,31,4.50842213819182,"rfid_off","rfid_off","other"
"FBF5","DB0A",0.230861781738372,"DB0A-FBF5","other",2017,31,4.50842213819182,"rfid_off",NA,"other"
"FBF5","6587",0.67851004272455,"6587-FBF5","other",2017,31,4.50842213819182,"rfid_off",NA,"other"
"FBF5","FA5B",0.66660937320958,"FA5B-FBF5","other",2017,31,4.50842213819182,"rfid_off","rfid_off","other"
"FBF5","1A0D",0.307758415527409,"1A0D-FBF5","other",2017,31,4.50842213819182,"rfid_off",NA,"other"
"FBF5","E89B",0.51612348772996,"E89B-FBF5","other",2017,31,4.50842213819182,"rfid_off","rfid_mom","mother-random-juvenile"
"FBF5","110D",0.612864414109715,"110D-FBF5","other",2017,31,4.50842213819182,"rfid_off",NA,"other"
"F886","DB0A",0.166781253580841,"DB0A-F886","other",2017,31,4.50842213819182,"rfid_off",NA,"other"
"F886","6587",0.562478514953592,"6587-F886","other",2017,31,4.50842213819182,"rfid_off",NA,"other"
"F886","FA5B",0.606024146587914,"F886-FA5B","other",2017,31,4.50842213819182,"rfid_off","rfid_off","other"
"F886","1A0D",0.233425002864673,"1A0D-F886","other",2017,31,4.50842213819182,"rfid_off",NA,"other"
"F886","E89B",0.562478514953592,"E89B-F886","other",2017,31,4.50842213819182,"rfid_off","rfid_mom","mother-random-juvenile"
"F886","110D",0.606024146587914,"110D-F886","other",2017,31,4.50842213819182,"rfid_off",NA,"other"
"DB0A","FA5B",0.185293406159683,"DB0A-FA5B","other",2017,31,4.50842213819182,NA,"rfid_off","other"
"DB0A","E89B",0.160116878652458,"DB0A-E89B","other",2017,31,4.50842213819182,NA,"rfid_mom","other"
"6587","FA5B",0.566643749283832,"6587-FA5B","other",2017,31,4.50842213819182,NA,"rfid_off","other"
"6587","E89B",0.517235452400991,"6587-E89B","other",2017,31,4.50842213819182,NA,"rfid_mom","other"
"FA5B","1A0D",0.307758415527409,"1A0D-FA5B","other",2017,31,4.50842213819182,"rfid_off",NA,"other"
"FA5B","E89B",0.67851004272455,"E89B-FA5B","mother-daughter",2017,31,4.50842213819182,"rfid_off","rfid_mom","mother-daughter"
"FA5B","110D",0.612864414109715,"110D-FA5B","other",2017,31,4.50842213819182,"rfid_off",NA,"other"
"1A0D","E89B",0.347878398373863,"1A0D-E89B","other",2017,31,4.50842213819182,NA,"rfid_mom","other"
"E89B","110D",0.51612348772996,"110D-E89B","other",2017,31,4.50842213819182,"rfid_mom",NA,"other"
"A1D2","8712",0.733253122493411,"8712-A1D2","other",2018,29,2.50842213819182,NA,"rfid_mom","other"
"A1D2","1E39",0.599965623925748,"1E39-A1D2","other",2018,29,2.50842213819182,NA,"rfid_mom","other"
"A1D2","2562",0.799896871777243,"2562-A1D2","other",2018,29,2.50842213819182,NA,"rfid_mom","other"
"A1D2","4999",0.812392574767961,"4999-A1D2","other",2018,29,2.50842213819182,NA,"rfid_off","other"
"A1D2","101F",0.533321874641915,"101F-A1D2","other",2018,29,2.50842213819182,NA,"rfid_off","other"
"A1D2","A1CE",0.749914059814369,"A1CE-A1D2","other",2018,29,2.50842213819182,NA,"rfid_off","other"
"A1D2","EDDE",0.733253122493411,"A1D2-EDDE","other",2018,29,2.50842213819182,NA,"rfid_off","other"
"A1D2","B5F7",0.5,"A1D2-B5F7","other",2018,29,2.50842213819182,NA,"rfid_off","other"
"1A0D","8712",0.733253122493411,"1A0D-8712","other",2018,29,2.50842213819182,NA,"rfid_mom","other"
"1A0D","1E39",0.599965623925748,"1A0D-1E39","other",2018,29,2.50842213819182,NA,"rfid_mom","other"
"1A0D","2562",0.687435544860777,"1A0D-2562","other",2018,29,2.50842213819182,NA,"rfid_mom","other"
"1A0D","4999",0.812392574767961,"1A0D-4999","other",2018,29,2.50842213819182,NA,"rfid_off","other"
"1A0D","101F",0.64280803417964,"101F-1A0D","other",2018,29,2.50842213819182,NA,"rfid_off","other"
"1A0D","A1CE",0.749914059814369,"1A0D-A1CE","other",2018,29,2.50842213819182,NA,"rfid_off","other"
"1A0D","EDDE",0.733253122493411,"1A0D-EDDE","other",2018,29,2.50842213819182,NA,"rfid_off","other"
"1A0D","B5F7",0.714212051269459,"1A0D-B5F7","other",2018,29,2.50842213819182,NA,"rfid_off","other"
"94D3","8712",0.64280803417964,"8712-94D3","other",2018,29,2.50842213819182,NA,"rfid_mom","other"
"94D3","1E39",0.615344950683555,"1E39-94D3","other",2018,29,2.50842213819182,NA,"rfid_mom","other"
"94D3","2562",0.599965623925748,"2562-94D3","other",2018,29,2.50842213819182,NA,"rfid_mom","other"
"94D3","4999",0.624957029907185,"4999-94D3","other",2018,29,2.50842213819182,NA,"rfid_off","other"
"94D3","101F",0.818072439763742,"101F-94D3","other",2018,29,2.50842213819182,NA,"rfid_off","other"
"94D3","A1CE",0.66660937320958,"94D3-A1CE","other",2018,29,2.50842213819182,NA,"rfid_off","other"
"94D3","EDDE",0.64280803417964,"94D3-EDDE","other",2018,29,2.50842213819182,NA,"rfid_off","other"
"94D3","B5F7",0.749914059814369,"94D3-B5F7","other",2018,29,2.50842213819182,NA,"rfid_off","other"
"5440","8712",0.769138218261628,"5440-8712","other",2018,29,2.50842213819182,NA,"rfid_mom","other"
"5440","1E39",0.615344950683555,"1E39-5440","other",2018,29,2.50842213819182,NA,"rfid_mom","other"
"5440","2562",0.714212051269459,"2562-5440","other",2018,29,2.50842213819182,NA,"rfid_mom","other"
"5440","4999",0.624957029907185,"4999-5440","other",2018,29,2.50842213819182,NA,"rfid_off","other"
"5440","101F",0.538448316894518,"101F-5440","other",2018,29,2.50842213819182,NA,"rfid_off","other"
"5440","A1CE",0.562478514953592,"5440-A1CE","other",2018,29,2.50842213819182,NA,"rfid_off","other"
"5440","EDDE",0.64280803417964,"5440-EDDE","other",2018,29,2.50842213819182,NA,"rfid_off","other"
"5440","B5F7",0.400034376074252,"5440-B5F7","other",2018,29,2.50842213819182,NA,"rfid_off","other"
"4FCA","8712",0.0770685141602983,"4FCA-8712","other",2018,29,2.50842213819182,NA,"rfid_mom","other"
"4FCA","1E39",0.0910497203037595,"1E39-4FCA","other",2018,29,2.50842213819182,NA,"rfid_mom","other"
"4FCA","2562",0.0715758974610813,"2562-4FCA","other",2018,29,2.50842213819182,NA,"rfid_mom","other"
"4FCA","4999",0.0626503953248539,"4999-4FCA","other",2018,29,2.50842213819182,NA,"rfid_off","other"
"4FCA","101F",0.100137504297009,"101F-4FCA","other",2018,29,2.50842213819182,NA,"rfid_off","other"
"4FCA","A1CE",0.0668156296550934,"4FCA-A1CE","other",2018,29,2.50842213819182,NA,"rfid_off","other"
"4FCA","EDDE",0.0770685141602983,"4FCA-EDDE","other",2018,29,2.50842213819182,NA,"rfid_off","other"
"4FCA","B5F7",0.0910497203037595,"4FCA-B5F7","other",2018,29,2.50842213819182,NA,"rfid_off","other"
"0832","8712",0.307758415527409,"0832-8712","other",2018,29,2.50842213819182,NA,"rfid_mom","other"
"0832","1E39",0.363683240101253,"0832-1E39","other",2018,29,2.50842213819182,NA,"rfid_mom","other"
"0832","2562",0.285787948730541,"0832-2562","other",2018,29,2.50842213819182,NA,"rfid_mom","other"
"0832","4999",0.250085940185631,"0832-4999","other",2018,29,2.50842213819182,NA,"rfid_off","other"
"0832","101F",0.400034376074252,"0832-101F","other",2018,29,2.50842213819182,NA,"rfid_off","other"
"0832","A1CE",0.266746877506589,"0832-A1CE","other",2018,29,2.50842213819182,NA,"rfid_off","other"
"0832","EDDE",0.307758415527409,"0832-EDDE","other",2018,29,2.50842213819182,NA,"rfid_off","other"
"0832","B5F7",0.363683240101253,"0832-B5F7","other",2018,29,2.50842213819182,NA,"rfid_off","other"
"A093","8712",0.714212051269459,"8712-A093","other",2018,29,2.50842213819182,NA,"rfid_mom","other"
"A093","1E39",0.692241584472591,"1E39-A093","other",2018,29,2.50842213819182,NA,"rfid_mom","other"
"A093","2562",0.66660937320958,"2562-A093","other",2018,29,2.50842213819182,NA,"rfid_mom","other"
"A093","4999",0.687435544860777,"4999-A093","other",2018,29,2.50842213819182,NA,"rfid_off","other"
"A093","101F",0.90895027969624,"101F-A093","other",2018,29,2.50842213819182,NA,"rfid_off","other"
"A093","A1CE",0.733253122493411,"A093-A1CE","other",2018,29,2.50842213819182,NA,"rfid_off","other"
"A093","EDDE",0.714212051269459,"A093-EDDE","other",2018,29,2.50842213819182,NA,"rfid_off","other"
"A093","B5F7",0.833218746419159,"A093-B5F7","other",2018,29,2.50842213819182,NA,"rfid_off","other"
"A4F8","8712",0.692241584472591,"8712-A4F8","other",2018,29,2.50842213819182,NA,"rfid_mom","other"
"A4F8","1E39",0.66660937320958,"1E39-A4F8","other",2018,29,2.50842213819182,NA,"rfid_mom","other"
"A4F8","2562",0.64280803417964,"2562-A4F8","other",2018,29,2.50842213819182,NA,"rfid_mom","other"
"A4F8","4999",0.562478514953592,"4999-A4F8","other",2018,29,2.50842213819182,NA,"rfid_off","other"
"A4F8","101F",0.899862495702991,"101F-A4F8","other",2018,29,2.50842213819182,NA,"rfid_off","other"
"A4F8","A1CE",0.599965623925748,"A1CE-A4F8","other",2018,29,2.50842213819182,NA,"rfid_off","other"
"A4F8","EDDE",0.692241584472591,"A4F8-EDDE","other",2018,29,2.50842213819182,NA,"rfid_off","other"
"A4F8","B5F7",0.66660937320958,"A4F8-B5F7","other",2018,29,2.50842213819182,NA,"rfid_off","other"
"8712","1338",0.714212051269459,"1338-8712","other",2018,29,2.50842213819182,"rfid_mom",NA,"other"
"8712","E89B",0.230861781738372,"8712-E89B","other",2018,29,2.50842213819182,"rfid_mom",NA,"other"
"8712","238E",0.5,"238E-8712","other",2018,29,2.50842213819182,"rfid_mom",NA,"other"
"8712","4107",0.857020085449099,"4107-8712","other",2018,29,2.50842213819182,"rfid_mom",NA,"other"
"8712","110D",0.785616068359279,"110D-8712","other",2018,29,2.50842213819182,"rfid_mom",NA,"other"
"8712","1E39",0.846034852050665,"1E39-8712","other",2018,29,2.50842213819182,"rfid_mom","rfid_mom","other"
"8712","2562",0.928424102538919,"2562-8712","other",2018,29,2.50842213819182,"rfid_mom","rfid_mom","other"
"8712","ED72",0.400034376074252,"8712-ED72","other",2018,29,2.50842213819182,"rfid_mom",NA,"other"
"8712","D8F5",0.64280803417964,"8712-D8F5","other",2018,29,2.50842213819182,"rfid_mom",NA,"other"
"8712","FBF5",0.857020085449099,"8712-FBF5","other",2018,29,2.50842213819182,"rfid_mom",NA,"other"
"8712","FA5B",0.384655049316445,"8712-FA5B","other",2018,29,2.50842213819182,"rfid_mom",NA,"other"
"8712","4999",0.812392574767961,"4999-8712","mother-daughter",2018,29,2.50842213819182,"rfid_mom","rfid_off","mother-daughter"
"8712","101F",0.769138218261628,"101F-8712","other",2018,29,2.50842213819182,"rfid_mom","rfid_off","mother-random-juvenile"
"8712","A1CE",0.749914059814369,"8712-A1CE","other",2018,29,2.50842213819182,"rfid_mom","rfid_off","mother-random-juvenile"
"8712","EDDE",0.857020085449099,"8712-EDDE","other",2018,29,2.50842213819182,"rfid_mom","rfid_off","mother-random-juvenile"
"8712","B5F7",0.599965623925748,"8712-B5F7","other",2018,29,2.50842213819182,"rfid_mom","rfid_off","mother-random-juvenile"
"1338","1E39",0.833218746419159,"1338-1E39","other",2018,29,2.50842213819182,NA,"rfid_mom","other"
"1338","2562",0.66660937320958,"1338-2562","other",2018,29,2.50842213819182,NA,"rfid_mom","other"
"1338","4999",0.687435544860777,"1338-4999","other",2018,29,2.50842213819182,NA,"rfid_off","other"
"1338","101F",0.749914059814369,"101F-1338","other",2018,29,2.50842213819182,NA,"rfid_off","other"
"1338","A1CE",0.733253122493411,"1338-A1CE","other",2018,29,2.50842213819182,NA,"rfid_off","other"
"1338","EDDE",0.714212051269459,"1338-EDDE","other",2018,29,2.50842213819182,NA,"rfid_off","other"
"1338","B5F7",0.692241584472591,"1338-B5F7","other",2018,29,2.50842213819182,NA,"rfid_off","other"
"E89B","1E39",0.272805400168756,"1E39-E89B","other",2018,29,2.50842213819182,NA,"rfid_mom","other"
"E89B","2562",0.214383931640721,"2562-E89B","other",2018,29,2.50842213819182,NA,"rfid_mom","other"
"E89B","4999",0.187607425232038,"4999-E89B","other",2018,29,2.50842213819182,NA,"rfid_off","other"
"E89B","101F",0.300068752148505,"101F-E89B","other",2018,29,2.50842213819182,NA,"rfid_off","other"
"E89B","A1CE",0.200103128222757,"A1CE-E89B","other",2018,29,2.50842213819182,NA,"rfid_off","other"
"E89B","EDDE",0.230861781738372,"E89B-EDDE","other",2018,29,2.50842213819182,NA,"rfid_off","other"
"E89B","B5F7",0.272805400168756,"B5F7-E89B","other",2018,29,2.50842213819182,NA,"rfid_off","other"
"238E","1E39",0.461551683105482,"1E39-238E","other",2018,29,2.50842213819182,NA,"rfid_mom","other"
"238E","2562",0.466678125358084,"238E-2562","other",2018,29,2.50842213819182,NA,"rfid_mom","other"
"238E","4999",0.5,"238E-4999","other",2018,29,2.50842213819182,NA,"rfid_off","other"
"238E","101F",0.384655049316445,"101F-238E","other",2018,29,2.50842213819182,NA,"rfid_off","other"
"238E","A1CE",0.437521485046408,"238E-A1CE","other",2018,29,2.50842213819182,NA,"rfid_off","other"
"238E","EDDE",0.615344950683555,"238E-EDDE","other",2018,29,2.50842213819182,NA,"rfid_off","other"
"238E","B5F7",0.35719196582036,"238E-B5F7","other",2018,29,2.50842213819182,NA,"rfid_off","other"
"4107","1E39",0.714212051269459,"1E39-4107","other",2018,29,2.50842213819182,NA,"rfid_mom","other"
"4107","2562",0.799896871777243,"2562-4107","other",2018,29,2.50842213819182,NA,"rfid_mom","other"
"4107","4999",0.812392574767961,"4107-4999","other",2018,29,2.50842213819182,NA,"rfid_off","other"
"4107","101F",0.769138218261628,"101F-4107","other",2018,29,2.50842213819182,NA,"rfid_off","other"
"4107","A1CE",0.749914059814369,"4107-A1CE","other",2018,29,2.50842213819182,NA,"rfid_off","other"
"4107","EDDE",0.857020085449099,"4107-EDDE","other",2018,29,2.50842213819182,NA,"rfid_off","other"
"4107","B5F7",0.714212051269459,"4107-B5F7","other",2018,29,2.50842213819182,NA,"rfid_off","other"
"110D","1E39",0.769138218261628,"110D-1E39","other",2018,29,2.50842213819182,NA,"rfid_mom","other"
"110D","2562",0.733253122493411,"110D-2562","other",2018,29,2.50842213819182,NA,"rfid_mom","other"
"110D","4999",0.749914059814369,"110D-4999","other",2018,29,2.50842213819182,NA,"rfid_off","other"
"110D","101F",0.692241584472591,"101F-110D","other",2018,29,2.50842213819182,NA,"rfid_off","other"
"110D","A1CE",0.799896871777243,"110D-A1CE","other",2018,29,2.50842213819182,NA,"rfid_off","other"
"110D","EDDE",0.785616068359279,"110D-EDDE","other",2018,29,2.50842213819182,NA,"rfid_off","other"
"110D","B5F7",0.64280803417964,"110D-B5F7","other",2018,29,2.50842213819182,NA,"rfid_off","other"
"1E39","2562",0.785616068359279,"1E39-2562","other",2018,29,2.50842213819182,"rfid_mom","rfid_mom","other"
"1E39","ED72",0.461551683105482,"1E39-ED72","other",2018,29,2.50842213819182,"rfid_mom",NA,"other"
"1E39","D8F5",0.749914059814369,"1E39-D8F5","other",2018,29,2.50842213819182,"rfid_mom",NA,"other"
"1E39","FBF5",0.714212051269459,"1E39-FBF5","other",2018,29,2.50842213819182,"rfid_mom",NA,"other"
"1E39","FA5B",0.454561080033752,"1E39-FA5B","other",2018,29,2.50842213819182,"rfid_mom",NA,"other"
"1E39","4999",0.687435544860777,"1E39-4999","other",2018,29,2.50842213819182,"rfid_mom","rfid_off","mother-random-juvenile"
"1E39","101F",0.749914059814369,"101F-1E39","other",2018,29,2.50842213819182,"rfid_mom","rfid_off","mother-random-juvenile"
"1E39","A1CE",0.733253122493411,"1E39-A1CE","other",2018,29,2.50842213819182,"rfid_mom","rfid_off","mother-random-juvenile"
"1E39","EDDE",0.714212051269459,"1E39-EDDE","mother-daughter",2018,29,2.50842213819182,"rfid_mom","rfid_off","mother-daughter"
"1E39","B5F7",0.571404017089819,"1E39-B5F7","other",2018,29,2.50842213819182,"rfid_mom","rfid_off","mother-random-juvenile"
"2562","ED72",0.466678125358084,"2562-ED72","other",2018,29,2.50842213819182,"rfid_mom",NA,"other"
"2562","D8F5",0.714212051269459,"2562-D8F5","other",2018,29,2.50842213819182,"rfid_mom",NA,"other"
"2562","FBF5",0.799896871777243,"2562-FBF5","other",2018,29,2.50842213819182,"rfid_mom",NA,"other"
"2562","FA5B",0.35719196582036,"2562-FA5B","other",2018,29,2.50842213819182,"rfid_mom",NA,"other"
"2562","4999",0.874871089721554,"2562-4999","other",2018,29,2.50842213819182,"rfid_mom","rfid_off","mother-random-juvenile"
"2562","101F",0.714212051269459,"101F-2562","mother-daughter",2018,29,2.50842213819182,"rfid_mom","rfid_off","mother-daughter"
"2562","A1CE",0.812392574767961,"2562-A1CE","other",2018,29,2.50842213819182,"rfid_mom","rfid_off","mother-random-juvenile"
"2562","EDDE",0.799896871777243,"2562-EDDE","other",2018,29,2.50842213819182,"rfid_mom","rfid_off","mother-random-juvenile"
"2562","B5F7",0.562478514953592,"2562-B5F7","other",2018,29,2.50842213819182,"rfid_mom","rfid_off","mother-random-juvenile"
"ED72","4999",0.5,"4999-ED72","other",2018,29,2.50842213819182,NA,"rfid_off","other"
"ED72","101F",0.384655049316445,"101F-ED72","other",2018,29,2.50842213819182,NA,"rfid_off","other"
"ED72","A1CE",0.533321874641915,"A1CE-ED72","other",2018,29,2.50842213819182,NA,"rfid_off","other"
"ED72","EDDE",0.400034376074252,"ED72-EDDE","other",2018,29,2.50842213819182,NA,"rfid_off","other"
"ED72","B5F7",0.35719196582036,"B5F7-ED72","other",2018,29,2.50842213819182,NA,"rfid_off","other"
"D8F5","4999",0.624957029907185,"4999-D8F5","other",2018,29,2.50842213819182,NA,"rfid_off","other"
"D8F5","101F",0.66660937320958,"101F-D8F5","other",2018,29,2.50842213819182,NA,"rfid_off","other"
"D8F5","A1CE",0.66660937320958,"A1CE-D8F5","other",2018,29,2.50842213819182,NA,"rfid_off","other"
"D8F5","EDDE",0.64280803417964,"D8F5-EDDE","other",2018,29,2.50842213819182,NA,"rfid_off","other"
"D8F5","B5F7",0.5,"B5F7-D8F5","other",2018,29,2.50842213819182,NA,"rfid_off","other"
"FBF5","4999",0.812392574767961,"4999-FBF5","other",2018,29,2.50842213819182,NA,"rfid_off","other"
